Chemical name	Smiles	Type
	C[C@@]12CC[C@@H]3[C@H](CC3(C)C)C(=C)CC[C@H]1O2	not_ligand
	CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O	not_ligand
	CNC(=O)OC1=CC=CC=C1OC(C)C	not_ligand
	COCC1=CN=C(C2=NC(C)(C(C)C)C(=O)N2)C(=C1)C(O)=O	not_ligand
	OC1=C2C(CC3=CC=CC(O)=C3C2=O)=CC=C1	not_ligand
	ClC1=CC=C(CCC(CN2C=NC=N2)(C#N)C2=CC=CC=C2)C=C1	not_ligand
	OC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1O	not_ligand
	Br.CN1[C@H]2C[C@@H](C[C@@H]1[C@H]1O[C@@H]21)OC(=O)[C@H](CO)C1=CC=CC=C1	not_ligand
	N[C@@H](COC(=O)C=[N+]=[N-])C(O)=O	not_ligand
	CC(C)(O)C=C	not_ligand
	OC(=O)C1C(C(O)=O)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl	not_ligand
	ClC1=C(Cl)C2(Cl)C3COS(=O)OCC3C1(Cl)C2(Cl)Cl	not_ligand
	OC(C1=CC=C(Cl)C=C1)(C1=CC=C(Cl)C=C1)C(Cl)(Cl)Cl	not_ligand
	OC1=C(Br)C=C(C=C1Br)C1(OS(=O)(=O)C2=C1C=CC=C2)C1=CC(Br)=C(O)C(Br)=C1	not_ligand
	OC1=C(C=C(Cl)C=C1Cl)C(=O)NC1=CC=C(Cl)C(Cl)=C1	not_ligand
	[Br-].CCCCCCCCCCCCCC[N+]1=CC=CC=C1	not_ligand
	CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1	not_ligand
	OCC(CO)(CO)CO	not_ligand
	CCCCC(CC)(CO)CO	not_ligand
	O=P(OC1=CC=CC=C1)(OC1=CC=CC=C1)OC1=CC=CC=C1	not_ligand
	CCOP(=S)(OCC)OC1=CC=C(C=C1)S(C)=O	not_ligand
	CC(C)=CCCC(C)(OC(C)=O)C=C	not_ligand
	ClCCOP(=O)(OCCCl)OCCCl	not_ligand
	CC(C)=CCCC(C)(OC=O)C=C	not_ligand
	CC1CC(O)CC(C)(C)C1	not_ligand
	CNC(=O)ON=CC(C)(C)SC	not_ligand
	CC(C)OP(OC(C)C)OC(C)C	not_ligand
	ClC1=CC(Cl)=C(C=C1)C1(CN2C=NC=N2)CC(Br)CO1	not_ligand
	CC1(C)N(CO)C(=O)NC1=O	not_ligand
	ClC1=CC=C(C=C1)S(=O)(=O)C1=CC(Cl)=C(Cl)C=C1Cl	not_ligand
	CCCCCCCCCCCSCC(O)=O	not_ligand
	BrC1=C(Br)C(Br)=C(OC2=C(Br)C(Br)=C(Br)C(Br)=C2Br)C(Br)=C1Br	not_ligand
	CCC(C)C(O)=O	not_ligand
	CCCCCCCCCCCCOC(=O)C1=CC(O)=C(O)C(O)=C1	ligand
	CC1=C(C=C2C(=C1[N+]([O-])=O)C(C)(C)CC2(C)C)[N+]([O-])=O	not_ligand
	FC(OC(F)(F)F)C(F)(F)OC1=C(Cl)C=C(NC(=O)NC(=O)C2=C(F)C=CC=C2F)C=C1	not_ligand
	NC1=C(C=C(Br)C2=C1C(=O)C1=C(C=CC=C1)C2=O)S(O)(=O)=O	not_ligand
	ClC1=C2C(=O)OC(=O)C2=C(Cl)C(Cl)=C1Cl	not_ligand
	[O-][N+](=O)C1=C(Cl)C(Cl)=CC(Cl)=C1Cl	not_ligand
	COC(=O)CSC1=C(Cl)C=C(F)C(=C1)\N=C1/SC(=O)N2CCCCN12	not_ligand
	OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC(O)=C(O)C=C1	ligand
	CO\C=C(\C(=O)OC)C1=C(COC2=NC(=CC=C2)C(F)(F)F)C=CC=C1	not_ligand
	CCOC(=O)C1=C(C=CC=C1)C(C1=CC(Br)=C(O)C(Br)=C1)=C1C=C(Br)C(=O)C(Br)=C1	not_ligand
	COC(=O)C1=C(CC(C)C)C(C2=NCCS2)=C(N=C1C(F)F)C(F)(F)F	not_ligand
	NC1=CC=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1	not_ligand
	ClC1=C(Cl)C(=O)C2=C(C=CC=C2)C1=O	not_ligand
	CCCCC(CC)COC(=O)C1=C(C=CC=C1)C(=O)OCC(CC)CCCC	not_ligand
	COCCOC(=O)C1=C(C=CC=C1)C(=O)OCCOC	not_ligand
	CCCCOCCOC(=O)C1=CC=CC=C1C(=O)OCCOCCCC	not_ligand
	CCCCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCCC	not_ligand
	[Na+].COCCCOC1=CC=NC(CS(=O)C2=NC3=C([N-]2)C=CC=C3)=C1C	not_ligand
	OC1=CC=CC=C1C(=O)C1=CC=CC=C1	not_ligand
	CCCN(CC)CC1COC2(CCC(CC2)C(C)(C)C)O1	not_ligand
	OC(=O)C1=NN(C(=O)C1)C1=CC=C(C=C1)S(O)(=O)=O	not_ligand
	O=C1NC2=C(C=CC=C2)C(=O)O1	not_ligand
	CC1(C)N(Cl)C(=O)N(Cl)C1=O	not_ligand
	OC1=C(C=CC=C1)C(=O)OC1=CC=CC=C1	not_ligand
	CC1CC(CC(C)(C)C1)OC(=O)C1=C(O)C=CC=C1	not_ligand
	OC1=C(C=CC=C1)C(=O)OCC1=CC=CC=C1	not_ligand
	CCCCC(CC)COC(=O)C1=C(O)C=CC=C1	not_ligand
	CC1=C(Cl)C=CC=C1Cl	not_ligand
	CCN(CC)C(=O)N(CC)CC	not_ligand
	CC1=C(O)C(=O)C=CO1	not_ligand
	ClC1=C(Cl)C(=O)C(Cl)=C(Cl)C1=O	not_ligand
	OC1=C(Br)C=C(Br)C=C1Br	not_ligand
	CC(C)(C)C1=CC(CC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C	not_ligand
	CC(CCOC(=O)C(C)=C)OC(=O)C(C)=C	not_ligand
	CC(=O)C1=CC=CC=C1O	not_ligand
	CCCCCCCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCCCCC	not_ligand
	CC(C)=CCOC(C)=O	not_ligand
	[Na+].CCCCCCCCCCCCCCOS([O-])(=O)=O	not_ligand
	CCC1=NN(C)C(C(=O)NCC2=CC=C(C=C2)C(C)(C)C)=C1Cl	ligand
	CCCC[C@H]1CN(CC2CCOCC2)C(=O)OC11CCN(CC1)C1(C)CCN(CC1)C(=O)C1=C(C)N=CN=C1C	not_ligand
	ClC1=C(Cl)C(=O)SS1	not_ligand
	COC1=CC=C(C=C1[N+]([O-])=O)[N+]([O-])=O	not_ligand
	CCC(CC1=CC=CC=C1)(N(C)C)C(=O)C1=CC=C(C=C1)N1CCOCC1	not_ligand
	NC1=CC(=C(O)C=C1)[N+]([O-])=O	not_ligand
	COC(=O)C1=C(O)C=CC=C1	not_ligand
	CC(O)C1CCCCC1	not_ligand
	CC1COC(CN2C=NC=N2)(O1)C1=C(Cl)C=C(OC2=CC=C(Cl)C=C2)C=C1	not_ligand
	ClC1=CC=CC(Cl)=C1C#N	not_ligand
	CC1=CC(CC2=CC(C)=CC(=C2O)C(C)(C)C)=C(O)C(=C1)C(C)(C)C	not_ligand
	CCC(C)OC(=O)N1CCCCC1CCO	not_ligand
	OC(C(=O)C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
	O=C(C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
	C1CCC2=C(C1)C=CC=C2	not_ligand
	C1=CC2=C(C=C1)C=NC=C2	not_ligand
	CC1=CC=C(C=C1)C(C)(C)O	not_ligand
	O=C1CCC2=C(O1)C=CC=C2	not_ligand
	COC1=CC(=CC=C1N)C1=CC(OC)=C(N)C=C1	not_ligand
	CC1=CC(=CC=C1N)C1=CC=C(N)C(C)=C1	not_ligand
	NC1=C(C(=NN1C1=C(Cl)C=C(C=C1Cl)C(F)(F)F)C#N)S(=O)C(F)(F)F	ligand
	OCCN(CCO)C1=CC=CC=C1	not_ligand
	CN(C)S(=O)(=O)N1C(=NC(Cl)=C1C1=CC=C(C)C=C1)C#N	not_ligand
	C1=CC2=CC3=C(C=CC=C3)C=C2C=C1	not_ligand
	COC1=CC=C(C=O)C=C1OC	not_ligand
	OS(=O)(=O)C1=CC2=C(C=CC=C2)C=C1	not_ligand
	CCN(CC)C1=CC=C(C=O)C=C1	not_ligand
	OC1=C(CC2=CC=CC=C2)C=C(Cl)C=C1	not_ligand
	CC(OC1=C(Cl)C=C(Cl)C=C1)C(O)=O	not_ligand
	CCC(=O)OC(C)C1=CC=CC=C1	not_ligand
	O=C(CC(=O)C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
	CCOC(=O)C1=CC=C(O)C=C1	not_ligand
	CC(C)COC(=O)C1=CC=CC=C1	not_ligand
	CC(C)(C#N)C1=CC(=CC(CN2C=NC=N2)=C1)C(C)(C)C#N	not_ligand
	O=C(OCC1=CC=CC=C1)C1=CC=CC=C1	not_ligand
	CC(CC1=CC2=C(OCO2)C=C1)C=O	not_ligand
	O=C(OCCOCCOC(=O)C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
	CC1=CC(NC2=CC=CC=C2)=CC=C1	not_ligand
	O=C(OCCOCCOCCOC(=O)C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
	CC=CC1=CC2=C(OCO2)C=C1	not_ligand
	COC(=O)C1=CC=C(C=C1)C(=O)OC	not_ligand
	CN(C)CC1=CC=CC=C1O	not_ligand
	CC1=CC2=C(SC3=CC=CC(C)=C23)C=C1	not_ligand
	COC1=CC=C(C)C=C1N	not_ligand
	N1C=CC2=C1C=CC=C2	not_ligand
	OC1=C(O)C=CC=C1	not_ligand
	ClC1=CC(Cl)=C(Cl)C=C1	not_ligand
	OC1=C(Cl)C=C(Cl)C=C1	not_ligand
	O=C1CCCC1	not_ligand
	CC(C)(C)C1=CC=C(CCOC2=NC=NC3=C2C=CC=C3)C=C1	not_ligand
	CN1CCCC1	not_ligand
	CCC(C)(C)C1=CC(=C(O)C=C1)C(C)(C)CC	not_ligand
	OC(CN1C=NC=N1)(CC1=C(Cl)C=CC=C1)C1(Cl)CC1	not_ligand
	COC1=CC=C(O)C(=C1)C(C)(C)C	not_ligand
	CC1=CC=C(C=C1S(O)(=O)=O)[N+]([O-])=O	not_ligand
	[Mn+].[C-]#[O+].[C-]#[O+].[C-]#[O+].CC1C=C[C-]=C1	not_ligand
	CC1=C(C=C(C=C1)[N+]([O-])=O)[N+]([O-])=O	not_ligand
	[O-][N+](=O)C1=C(Cl)C=CC(=C1)C(F)(F)F	not_ligand
	OC1=C(C=C(C=C1)[As](O)(O)=O)[N+]([O-])=O	not_ligand
	S=C(NC1CCCCC1)NC1CCCCC1	not_ligand
	CCOC1=C(O)C=CC(C=O)=C1	not_ligand
	COC1=C(O)C=CC(C=O)=C1	not_ligand
	CCOC(=O)C1OC1C1=CC=CC=C1	not_ligand
	C(NC1=C2N=CN=C2N=CN1)C1=CC=CC=C1	not_ligand
	CCN(CC)CC	not_ligand
	[Cl-].CC(C)(C)CC(C)(C)C1=CC=C(OCCOCC[N+](C)(C)CC2=CC=CC=C2)C=C1	not_ligand
	CC1=NC(NC2=CC=CC=C2)=NC(=C1)C1CC1	not_ligand
	NC1=NC=C(S1)[N+]([O-])=O	not_ligand
	CN(C)C1=CC=CC=C1	not_ligand
	CN(C)C1=CC(C)=CC=C1	not_ligand
	[O-][N+](=O)C1=CC=CC(Cl)=C1	not_ligand
	CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC	not_ligand
	CCCOC(=O)C1=CC(O)=C(O)C(O)=C1	not_ligand
	NC1=C(Cl)C=C(C=C1)[N+]([O-])=O	not_ligand
	NC1=C(O)C=C(C=C1)[N+]([O-])=O	not_ligand
	OC(=O)C1=CC(=CC=C1)C(O)=O	not_ligand
	OC(=O)C1=CC=CC(=C1)[N+]([O-])=O	not_ligand
	CCCCCCCCOC(=O)C1=CC=C(O)C=C1	not_ligand
	COC(=O)C1=CC=C(OC)C=C1	not_ligand
	CCCCOC(=O)[C@@H](C)OC1=CC=C(OC2=C(F)C=C(C=C2)C#N)C=C1	not_ligand
	CC(=O)C1=CC=C(C)C=C1	not_ligand
	ClC(=O)C1=CC=C(Cl)C=C1	not_ligand
	CC(C)C1=CC=C(C=O)C=C1	not_ligand
	COP(=S)(OC)OC1=CC=C(C(C)=C1)[N+]([O-])=O	not_ligand
	[Cl-].CCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1	not_ligand
	[Cl-].CCCCCCCCCCCCCCCCCC[N+](C)(C)CC1=CC=CC=C1	not_ligand
	CC(O)CN(CC(C)O)CC(C)O	not_ligand
	CCNC1=NC(NCC)=NC(Cl)=N1	not_ligand
	OC1=CC=C(NC2=CC=CC=C2)C=C1	not_ligand
	N(C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
	CCCCCC(C=O)=CC1=CC=CC=C1	not_ligand
	CC(C)OC(=O)NC1=CC=CC=C1	ligand
	CCOCN1C(=C(C#N)C(Br)=C1C(F)(F)F)C1=CC=C(Cl)C=C1	not_ligand
	FC(F)(F)C1=C(Br)C(C#N)=C(N1)C1=CC=C(Cl)C=C1	not_ligand
	COC1=CC(CCC(C)=O)=CC=C1O	not_ligand
	CCOC(OCC)OCC	not_ligand
	CCOP(OCC)OCC	not_ligand
	CC(=O)C=CC1=CC=CC=C1	not_ligand
	OC(=O)COC1=CC=CC=C1	not_ligand
	CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC	not_ligand
	CCC(=O)OCC1=CC=CC=C1	not_ligand
	N(NC1=CC=CC=C1)C1=CC=CC=C1	not_ligand
	CC(C)COC(=O)C=CC1=CC=CC=C1	ligand
	O=C(OCCCC1=CC=CC=C1)C=CC1=CC=CC=C1	not_ligand
	O=C(OCC=CC1=CC=CC=C1)C=CC1=CC=CC=C1	not_ligand
	CC(=O)OCCCC1=CC=CC=C1	not_ligand
	CC(C)CCOCC1=CC=CC=C1	not_ligand
	O=CCC1=CC=CC=C1	not_ligand
	CCOC1=CC=C(NC(=O)CC(C)=O)C=C1	not_ligand
	CC1=NN(C(=O)N1C(F)F)C1=CC(NS(C)(=O)=O)=C(Cl)C=C1Cl	not_ligand
	OC(=O)COC1=CC=C(Cl)C=C1	not_ligand
	CCS(=O)(=O)C1=CC=CN=C1S(=O)(=O)NC(=O)NC1=NC(OC)=CC(OC)=N1	not_ligand
	OCCCC1=CC=CC=C1	not_ligand
	OCCOC1=CC=CC=C1	not_ligand
	NCCCN1CCOCC1	not_ligand
	CCCCCCCCCCCCC1=CC=CC=C1	not_ligand
	CCCCCCCCCCCCCC1=CC=CC=C1	not_ligand
	CCCCC(CC)C=O	not_ligand
	CCC1=CC=C(O)C=C1	not_ligand
	CSC1=CC=C(Cl)C=C1	not_ligand
	COC1=CC=C(C=O)C=C1	not_ligand
	COCCOC[C@H](CC1(CCCC1)C(=O)N[C@H]1CC[C@H](CC1)C(O)=O)C(=O)OC1=CC2=C(CCC2)C=C1	not_ligand
	CCCC(C)C=O	not_ligand
	CC(C)CC(C)CC(O)CC(C)C	not_ligand
	CC(C)CC(C)CC(=O)CC(C)C	not_ligand
	CCOC(=O)CCC(=O)OCC	not_ligand
	CCCCCCCCC(=O)OCC	not_ligand
	CC1=NNC(=O)N(C1)\N=C\C1=CC=CN=C1	not_ligand
	OC1=CC=C(O)C=C1	not_ligand
	O=C1NNC(=O)C=C1	not_ligand
	OCC(O)COCC=C	not_ligand
	[Na+].COC1=CC(OC)=NC(SC2=C(C([O-])=O)C(Cl)=CC=C2)=N1	not_ligand
	CC(C)=CCCC(=C)C=C	not_ligand
	[OH-].C[N+](C)(C)CCO	not_ligand
	CC(=O)CC(C)(C)O	not_ligand
	CC(C)CCO	not_ligand
	O=C1CCC(=O)N1	not_ligand
	CC1OC(C)OC(C)O1	not_ligand
	CCCCCC(=O)OCC	not_ligand
	CCCC=O	not_ligand
	CC(=O)CCC(O)=O	not_ligand
	NC(=O)N=NC(N)=O	not_ligand
	SCC(=O)OCCOC(=O)CS	not_ligand
	CCCCOC(C)=O	not_ligand
	CC(C)CCOC(C)=O	not_ligand
	CCCCCCC(C)O	not_ligand
	OC(=O)CCCCCCCC(O)=O	not_ligand
	C=CCNCC=C	not_ligand
	[Br-].CCCCCCCCCCCCCCCC[N+](C)(C)CC	not_ligand
	OC(=O)CCCCC(O)=O	not_ligand
	ClC(=O)OCCOC(Cl)=O	not_ligand
	CCCCCCCCCCCCCC(=O)OCC	not_ligand
	CCCCCCCC(O)=O	not_ligand
	NCCCCCCN	not_ligand
	CCCCCCCC#N	not_ligand
	CCCCCCCC=O	not_ligand
	CCCCOCCOCCOC(C)=O	not_ligand
	CCCCCCCCCC	not_ligand
	CCCCC(CC)COP(=O)(OC1=CC=CC=C1)OC1=CC=CC=C1	ligand
	CCCCCCCCC=O	not_ligand
	CCCCCCCCCCCCN	not_ligand
	[Mn++].[S-]C(=S)NCCNC([S-])=S	not_ligand
	CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1)C(=O)CC1=CC=CC2=C1C=CO2	not_ligand
	CNC	not_ligand
	FC1=CC=C(OC2=CC=NC3=CC(Cl)=CC(Cl)=C23)C=C1	not_ligand
	[Cl-].OC[P+](CO)(CO)CO	not_ligand
	CC(C)(N)CO	not_ligand
	CC1(C)[C@@H]2CC[C@@]1(C)[C@H](O)C2	not_ligand
	C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1C[C@@H](O)[C@]2(O)C(=O)CO	not_ligand
	CC1(C)CCC(CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1	not_ligand
	CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C	not_ligand
	OC1=CC=C(C=C1)C1(C(=O)NC2=CC=CC=C12)C1=CC=C(O)C=C1	not_ligand
	CC(C)C1CCC(CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1	not_ligand
	CC1=CC(=C(C)C=C1O)C1(OS(=O)(=O)C2=C1C=CC=C2)C1=C(C)C=C(O)C(C)=C1	not_ligand
	CCC1(C(=O)NCNC1=O)C1=CC=CC=C1	not_ligand
	[Na+].COC1=CC(OC)=NC(OC2=CC=CC(OC3=NC(OC)=CC(OC)=N3)=C2C([O-])=O)=N1	not_ligand
	CCC1(CCC(=O)NC1=O)C1=CC=C(N)C=C1	not_ligand
	CC(CCC(O)=O)(C1=CC=C(O)C=C1)C1=CC=C(O)C=C1	not_ligand
	CC1=C2C(=O)C3=C(C(O)=C(O)C([C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)=C3O)C(=O)C2=CC(O)=C1C(O)=O	not_ligand
	CC1(C)N(Cl)C(=O)N(Br)C1=O	not_ligand
	COC1=CC(OC)=C(Cl)C2=C1C(=O)[C@]1(O2)[C@H](C)CC(=O)C=C1OC	not_ligand
	OCC(CO)(CO)[N+]([O-])=O	not_ligand
	CC(=O)OC[C@H]1O[C@@](COC(C)=O)(O[C@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]2OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O	not_ligand
	CC(C)(CO)CO	not_ligand
	COC(=O)C1=C(C(C)=CC=C1)S(=O)(=O)NC(=O)NC1=NC(=NC(OCC(F)(F)F)=N1)N(C)C	not_ligand
	OCC(CO)(CO)COCC(CO)(CO)CO	not_ligand
	CC(C)=CCCC(C)(OC(=O)C1=CC=CC=C1)C=C	not_ligand
	CC(C)COP(=O)(OCC(C)C)OCC(C)C	not_ligand
	BrCC(Br)COP(=O)(OCC(Br)CBr)OCC(Br)CBr	ligand
	CCCCOP(=O)(OCCCC)OCCCC	not_ligand
	CCOP(=O)(OCC)SCCSCC	not_ligand
	[Na+].OC(CCl)CS([O-])(=O)=O	not_ligand
	CC1(CCCCC1)C(=O)NC1=C(Cl)C(Cl)=C(O)C=C1	not_ligand
	CC(C)CC(C)(O)C#CC(C)(O)CC(C)C	not_ligand
	[Na+].CCCCC(CC)COS([O-])(=O)=O	not_ligand
	CC(=C)C#N	not_ligand
	NC(=O)NO	not_ligand
	CC(=O)C(O)=O	not_ligand
	CN(C)C(C)=O	not_ligand
	COC(=O)[C@]1(C)CCC[C@]2(C)[C@H]3CCC(=CC3=CC[C@@H]12)C(C)C	ligand
	[Ca++].CCC([O-])=C1C(=O)CC(CC1=O)C([O-])=O	not_ligand
	C(CC1=CC2=C(OCO2)C=C1)N1CCC[C@H](C1)OC(C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
	[Na+].CC(C)COC(=O)CC(C(=O)OCC(C)C)S([O-])(=O)=O	not_ligand
	CC(=O)\C=C\C1C(C)=CCCC1(C)C	not_ligand
	CC(=O)OC\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C	not_ligand
	CC(=O)C(\C)=C\C1C(C)=CCCC1(C)C	not_ligand
	O=S(=O)(C1=CC=CC=C1)C1=CC=CC=C1	not_ligand
	CC1=NOC(NS(=O)(=O)C2=CC=C(N)C=C2)=C1C	not_ligand
	[Na+].CN(C)C([S-])=S	not_ligand
	ClN1C(=O)CCC1=O	not_ligand
	CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C	not_ligand
	CC(C)(C)C1=CC=CC(=C1O)C(C)(C)C	not_ligand
	CCOC(=O)C(Cl)CC1=C(Cl)C=C(F)C(=C1)N1N=C(C)N(C(F)F)C1=O	not_ligand
	NC1=CC=C(N)C2=C1C(=O)C1=CC=CC=C1C2=O	ligand
	C1=CC2=C3C(C=CC4=CC=CC(C=C2)=C34)=C1	not_ligand
	[Na+].CC(=O)CC(C1=CC=CC=C1)C1=C([O-])C2=CC=CC=C2OC1=O	not_ligand
	[Na+].CCN(CC)C1=CC=C(C=C1)C(=C1C=CC(C=C1)=[N+](CC)CC)C1=CC=C(C=C1S([O-])(=O)=O)S([O-])(=O)=O	not_ligand
	CO[C@@H]1[C@@H](CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C)OC(=O)NC(=O)CCl	not_ligand
	Cl.CC1=C(C[C@H]2CCC3=C(C)C4=C(C=CC=C4)N3C2=O)N=CN1	not_ligand
	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)[C@H](CCCCCCCCCS(=O)CCCC(F)(F)C(F)(F)F)CC1=C3C=CC(O)=C1	not_ligand
	CCOC(=O)COC1=C(Cl)C=C(F)C(=C1)C1=NN(C)C(OC(F)F)=C1Cl	not_ligand
	CN(C)C1=CC=C(C=C1)C(C1=CC=CC=C1)C1=CC=C(C=C1)N(C)C	not_ligand
	[Na+].[O-]S(=O)(=O)C1=CC=CC2=C1C=CC=C2	not_ligand
	O=C1C=CC(=O)C2=C1C=CC=C2	not_ligand
	OCCCCCCCCC=C	not_ligand
	ClC1=C2NC3=C4C(=O)C5=C(C=CC=C5)C(=O)C4=CC(Cl)=C3NC2=C2C(=O)C3=C(C=CC=C3)C(=O)C2=C1	not_ligand
	[As]#[In]	not_ligand
	CC(=O)OC1=CC=C(C=C1)C(C)=O	not_ligand
	CC1(CO)CN(NC1=O)C1=CC=CC=C1	not_ligand
	C=CC(=O)OCCCCCCOC(=O)C=C	not_ligand
	CCOP(=S)(OCC)SCSC(C)(C)C	not_ligand
	CCC(=O)OC1=CC=C(C=C1)C(\CC)=C(/CC)C1=CC=C(OC(=O)CC)C=C1	not_ligand
	CC(C)(C1=CC=C(OC2=CC=C(N)C=C2)C=C1)C1=CC=C(OC2=CC=C(N)C=C2)C=C1	not_ligand
	[Na+].[O-]S(=O)(=O)C1=CC2=C(C=C1)C(=O)C1=C(C=CC=C1)C2=O	not_ligand
	COC(=O)C1=C(C=CC=C1)C(=O)OC	not_ligand
	CCCOC(=O)C1=C(C=CC=C1)C(=O)OCCC	not_ligand
	C=CCOC(=O)C1=C(C=CC=C1)C(=O)OCC=C	not_ligand
	CCCCCOC(=O)C1=C(C=CC=C1)C(=O)OCCCCC	not_ligand
	FC1(F)OC2=CC=CC(=C2O1)C1=CNC=C1C#N	not_ligand
	[Na+].[O-]C1=C(Cl)C(Cl)=C(Cl)C(Cl)=C1Cl	not_ligand
	OC1=CC(O)=C(C=C1)C(=O)C1=CC=C(O)C=C1O	not_ligand
	OC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1	not_ligand
	COC1=CC=C(C(=O)C2=CC=CC=C2)C(O)=C1	ligand
	CCCCOC(=O)C1=C(C=CC=C1)C(O)=O	ligand
	CC(=O)C1=CC(=CC2=C1CCC2(C)C)C(C)(C)C	ligand
	CCN(CC)C(=O)C(Cl)=C(C)OP(=O)(OC)OC	not_ligand
	CC1(OC(=O)N(NC2=CC=CC=C2)C1=O)C1=CC=C(OC2=CC=CC=C2)C=C1	not_ligand
	CN1NN=NC1=S	not_ligand
	CO\C=C(\C(=O)OC)C1=CC=CC=C1OC1=CC(OC2=CC=CC=C2C#N)=NC=N1	not_ligand
	CCCSP(=O)(OCC)SCCC	not_ligand
	CC1(C)CCC(=CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1	not_ligand
	[Na+].CC1=CC=C(N=NC2=C(O)C=CC(N=NC3=CC=C(C=C3)S([O-])(=O)=O)=C2O)C(C)=C1	not_ligand
	CCN1C2=C(C=CC=C2)C2=C1C=CC(N)=C2	not_ligand
	CC(C)CCCC(C)(C)O	not_ligand
	OC1=C(C=CC2=C1C=CC=C2)C(=O)OC1=CC=CC=C1	ligand
	O1C2=CC=CC=C2C2=C1C=CC=C2	not_ligand
	S1C2=C(C=CC=C2)C2=C1C=CC=C2	not_ligand
	CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(O)=C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C(\C=N\N1CCN(C)CC1)=C2O	not_ligand
	[K+].CC1(C)S[C@@H]2[C@H](NC(=O)COC3=CC=CC=C3)C(=O)N2[C@H]1C([O-])=O	not_ligand
	CCN(CCC#N)C1=CC=C(C=C1)N=NC1=C(Cl)C=C(C=C1Cl)[N+]([O-])=O	not_ligand
	ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O	not_ligand
	ClC(Cl)(Cl)SN1C(=O)C2=C(C=CC=C2)C1=O	not_ligand
	CC(C)C(=O)NC1=CC(=C(C=C1)[N+]([O-])=O)C(F)(F)F	ligand
	NC1=CC=CC=C1C(=O)OCCC1=CC=CC=C1	not_ligand
	OC1=C(C=C(Cl)C=C1)C1CCCC1	not_ligand
	[Na+].CC(C)CP([S-])(=S)CC(C)C	not_ligand
	O=C1CC2CC1C1CCCC21	not_ligand
	CCCCCCCC\C=C/CCCCCCCC(=O)OC[C@@H](O)[C@H]1OC[C@H](O)[C@H]1O	not_ligand
	FC1=CC=C(C=C1)C1(CN2C=NC=N2)OC1C1=C(Cl)C=CC=C1	not_ligand
	NC1=C(Cl)C(=CC(Cl)=C1)C(O)=O	not_ligand
	O[C@@H]1[C@H](CC2=CC=CC(=C2)C(O)=O)COC2=C1C=C(OCC1=NC3=C(S1)C=CC(F)=C3)C=C2	not_ligand
	[Na+].OC[C@H](O)[C@H]1OC(=O)C(O)=C1[O-]	not_ligand
